step,reward_mean_norm,reward_mean_raw,cov_rew_mean,col_rew_mean,aux_rew_mean,ep_len_mean,cov_per_step_mean,aux_per_step_mean
11599872,0.0134,0.7198,351.9810,-7.7600,125.3631,647.67,2.6958,0.1857
11612160,0.0131,0.7040,359.7600,-7.7600,128.1054,667.02,0.8164,0.1862
11624448,0.0116,0.6227,363.1060,-7.6000,131.7378,686.77,0.8027,0.1861
11636736,0.0125,0.6739,361.9260,-7.6800,130.2196,681.10,0.8029,0.1867
11649024,0.0114,0.6110,368.7290,-7.6000,136.4692,715.53,0.7753,0.1875
11661312,0.0147,0.7897,363.5900,-7.6000,130.1528,680.57,2.4390,0.1858
11673600,0.0110,0.5918,366.3130,-7.6000,138.9641,717.91,5.5351,0.1837
11685888,0.0122,0.6585,365.9600,-7.5200,137.1770,716.13,5.5429,0.1811
11698176,0.0118,0.6346,368.9920,-7.6000,140.2352,727.57,5.5523,0.1817
11710464,0.0118,0.6343,364.4319,-7.6800,137.3172,711.26,5.5598,0.1823
11722752,0.0125,0.6713,361.5420,-7.7600,136.7943,702.24,5.5538,0.1831
11735040,0.0128,0.6902,363.5130,-7.7600,144.3476,738.83,5.4018,0.1841
11747328,0.0115,0.6205,367.1770,-7.6800,147.6377,752.93,4.1322,0.1862
11759616,0.0135,0.7269,365.9370,-7.7600,146.0278,738.82,4.4050,0.1869
11771904,0.0131,0.7035,359.1360,-7.7600,138.3961,708.69,8.2703,0.1810
11784192,0.0124,0.6677,355.1700,-7.6800,132.5444,678.35,11.7195,0.1777
11796480,0.0116,0.6258,361.0640,-7.6800,137.7352,705.78,10.1687,0.1798
11808768,0.0142,0.7668,350.1750,-7.8400,123.2216,642.95,12.3519,0.1770
11821056,0.0117,0.6276,351.5290,-7.6800,125.3248,657.70,11.4168,0.1762
11833344,0.0118,0.6377,362.5680,-7.4400,135.0623,700.64,9.5261,0.1804
11845632,0.0126,0.6761,368.6530,-7.5200,141.2979,728.63,7.4587,0.1837
11857920,0.0138,0.7444,363.9070,-7.6000,131.2707,682.11,7.9535,0.1820
11870208,0.0148,0.7977,359.9700,-7.5200,126.1272,654.08,7.9503,0.1796
11882496,0.0119,0.6420,370.9661,-7.4400,137.8493,710.14,5.7865,0.1821
11894784,0.0114,0.6151,363.4869,-7.7600,131.0836,683.14,6.9222,0.1792
11907072,0.0132,0.7105,361.0160,-7.7600,131.2516,681.32,4.9447,0.1808
11919360,0.0128,0.6902,364.3300,-7.6800,134.2110,691.46,3.1304,0.1835
11931648,0.0128,0.6899,365.8560,-7.6800,134.5410,695.01,3.1263,0.1845
11943936,0.0134,0.7192,375.5980,-7.5200,144.4752,737.89,3.0850,0.1879
11956224,0.0117,0.6271,371.6430,-7.5200,143.7326,726.26,3.0905,0.1895
11968512,0.0125,0.6723,377.3350,-7.5200,146.5710,735.41,0.8066,0.1938
11980800,0.0116,0.6238,376.1990,-7.6000,146.7394,732.70,0.8248,0.1940
11993088,0.0107,0.5751,381.2111,-7.4400,149.9665,758.73,0.7583,0.1924
12005376,0.0156,0.8366,376.5620,-7.5200,145.8699,735.87,0.7978,0.1927
12017664,0.0118,0.6364,372.4500,-7.6000,144.5180,731.03,0.7758,0.1930
12029952,0.0140,0.7544,359.1840,-7.6800,128.5658,661.96,1.9714,0.1870
12042240,0.0119,0.6421,362.2240,-7.6800,132.1250,679.58,1.9640,0.1870
12054528,0.0122,0.6547,355.0770,-7.6800,125.1549,645.83,3.5220,0.1848
12066816,0.0144,0.7750,350.6350,-7.6800,121.5995,628.18,5.4008,0.1810
12079104,0.0132,0.7110,351.2101,-7.6000,120.5460,627.80,5.4152,0.1788
12091392,0.0124,0.6684,354.2800,-7.6000,126.4548,651.07,7.3231,0.1802
12103680,0.0147,0.7913,351.6620,-7.4400,117.4919,616.47,6.1721,0.1791
12115968,0.0128,0.6890,344.1690,-7.6000,112.4199,586.46,4.6647,0.1824
12128256,0.0128,0.6876,351.6190,-7.6000,120.8619,623.92,2.7539,0.1866
12140544,0.0114,0.6110,353.9230,-7.6800,126.4820,647.09,2.6928,0.1894
12152832,0.0119,0.6409,359.3661,-7.5200,133.0175,678.06,2.7209,0.1896
12165120,0.0129,0.6917,359.1140,-7.6000,133.9773,679.97,0.8416,0.1918
12177408,0.0134,0.7188,365.0100,-7.6000,139.8757,712.56,0.8499,0.1904
12189696,0.0116,0.6260,374.0270,-7.5200,145.5842,747.52,0.8249,0.1876
12201984,0.0125,0.6705,369.2540,-7.6000,141.1494,732.34,0.8707,0.1855
12214272,0.0109,0.5855,361.8759,-7.7600,134.8334,712.67,0.8560,0.1829
12226560,0.0127,0.6814,357.3410,-7.6800,127.7666,685.05,0.8707,0.1806
12238848,0.0120,0.6431,349.4480,-7.7600,119.8457,655.47,0.9164,0.1773
12251136,0.0113,0.6108,349.5880,-7.7600,123.2174,677.93,0.8325,0.1772
12263424,0.0121,0.6533,347.2890,-7.6800,119.8907,663.54,1.8698,0.1754
12275712,0.0113,0.6082,352.2650,-7.6000,126.9788,702.30,1.8125,0.1758
12288000,0.0114,0.6115,359.1420,-7.6000,131.8287,728.10,1.7910,0.1749
12300288,0.0117,0.6297,362.6830,-7.6000,133.3351,735.47,3.9249,0.1729
12312576,0.0141,0.7608,363.4450,-7.5200,133.6178,728.31,4.6121,0.1734
12324864,0.0106,0.5699,370.2680,-7.2800,139.0268,748.39,4.6103,0.1757
12337152,0.0124,0.6671,378.3660,-7.2800,146.4440,775.59,3.6395,0.1790
12349440,0.0125,0.6715,373.9010,-7.3600,140.5642,738.73,3.7054,0.1799
12361728,0.0121,0.6487,374.5340,-7.2800,142.2377,744.93,4.6208,0.1799
12374016,0.0123,0.6612,378.3560,-7.3600,148.4727,763.85,4.3139,0.1835
12386304,0.0119,0.6402,373.8690,-7.2800,148.0542,758.73,5.4979,0.1838
12398592,0.0138,0.7416,368.4740,-7.5200,140.0120,723.52,4.8043,0.1834
12410880,0.0119,0.6381,363.7920,-7.5200,138.0387,712.39,6.3880,0.1834
12423168,0.0143,0.7673,356.3300,-7.6800,134.3704,682.86,8.1134,0.1837
12435456,0.0136,0.7326,353.6130,-7.6000,128.6653,651.38,8.3307,0.1841
12447744,0.0134,0.7221,355.6070,-7.6000,126.8654,648.19,5.3382,0.1872
12460032,0.0125,0.6709,356.4410,-7.6800,130.6926,654.81,7.1287,0.1887
12472320,0.0117,0.6274,359.1630,-7.6800,132.1486,675.07,5.4959,0.1867
12484608,0.0123,0.6643,362.4410,-7.6800,136.5249,692.05,3.7632,0.1905
12496896,0.0098,0.5249,371.0530,-7.6000,148.0291,746.03,3.7032,0.1921
12509184,0.0128,0.6904,365.4560,-7.6800,142.8032,720.37,2.5993,0.1937
12521472,0.0131,0.7044,362.8690,-7.7600,144.7330,728.84,3.3291,0.1910
12533760,0.0114,0.6113,360.7570,-7.7600,140.8920,716.23,1.5178,0.1899
12546048,0.0117,0.6316,359.2440,-7.7600,142.8931,716.60,1.4847,0.1927
12558336,0.0107,0.5776,361.3840,-7.7600,146.6851,740.51,1.4463,0.1914
12570624,0.0122,0.6563,358.1760,-7.7600,139.8875,718.51,1.4515,0.1886
12582912,0.0135,0.7286,362.6680,-7.6800,140.3423,729.04,0.7498,0.1856
12595200,0.0110,0.5922,369.9700,-7.4400,146.6825,761.34,0.7399,0.1860
12607488,0.0127,0.6848,371.4280,-7.2000,147.8159,759.87,0.7760,0.1886
12619776,0.0112,0.6014,372.3620,-7.2000,146.5453,759.03,2.6478,0.1869
12632064,0.0130,0.7011,367.6270,-7.1200,137.9498,714.61,4.0840,0.1834
12644352,0.0121,0.6507,363.7440,-7.1200,138.3232,713.10,6.2004,0.1822
12656640,0.0119,0.6418,363.6980,-7.1200,140.8528,721.10,7.2748,0.1837
12668928,0.0127,0.6815,356.2750,-7.4400,134.7915,694.52,9.9789,0.1795
12681216,0.0122,0.6550,359.3361,-7.5200,135.8222,696.73,8.0865,0.1810
12693504,0.0124,0.6654,363.9250,-7.5200,140.5517,711.48,6.7007,0.1855
12705792,0.0130,0.6982,358.0060,-7.7600,132.6329,672.31,6.7511,0.1850
12718080,0.0144,0.7774,359.2860,-7.6800,132.9830,668.34,6.6213,0.1866
12730368,0.0116,0.6227,366.4960,-7.6000,138.9080,691.61,5.4659,0.1897
12742656,0.0134,0.7195,371.7000,-7.3600,139.1835,699.21,3.7841,0.1889
12754944,0.0154,0.8300,359.2090,-7.5200,125.7156,635.60,3.8594,0.1869
12767232,0.0106,0.5694,361.8240,-7.5200,132.4099,677.12,3.7896,0.1861
12779520,0.0137,0.7376,364.4710,-7.6000,133.5670,681.04,3.7896,0.1863
12791808,0.0126,0.6773,353.2490,-7.7600,124.5728,639.32,1.9101,0.1853
12804096,0.0144,0.7764,350.9220,-8.0000,121.2733,619.71,0.9598,0.1871
12816384,0.0113,0.6081,351.3670,-8.0000,128.0554,655.31,0.9156,0.1882
12828672,0.0137,0.7385,341.8360,-8.0000,115.9459,596.71,0.9665,0.1867
12840960,0.0106,0.5715,342.9150,-7.9200,118.0564,612.79,0.9422,0.1862
12853248,0.0126,0.6804,347.0070,-7.8400,121.0863,637.75,0.8826,0.1844
12865536,0.0115,0.6184,348.5380,-7.7600,125.9846,660.19,0.8793,0.1863
12877824,0.0103,0.5542,352.5500,-7.6000,130.3431,686.37,0.8127,0.1863
12890112,0.0118,0.6370,356.2320,-7.5200,130.9850,692.77,2.1841,0.1834
12902400,0.0134,0.7200,358.7490,-7.4400,137.5750,719.04,2.1938,0.1842
12914688,0.0125,0.6749,357.0031,-7.6000,135.4946,701.14,2.1991,0.1862
12926976,0.0123,0.6644,360.4760,-7.6000,141.4444,720.86,2.1647,0.1890
12939264,0.0125,0.6738,366.7890,-7.6000,146.6911,734.67,2.0917,0.1925
12951552,0.0148,0.7950,361.8290,-7.7600,135.7244,673.56,0.7934,0.1951
12963840,0.0132,0.7085,362.1070,-7.8400,131.9490,653.27,0.8112,0.1969
12976128,0.0126,0.6784,366.1820,-7.7600,138.5586,679.84,0.7492,0.1995
12988416,0.0136,0.7339,365.5570,-7.6800,136.3878,665.37,0.7542,0.1997
13000704,0.0141,0.7597,367.0150,-7.6800,132.8575,655.89,0.8180,0.1978
13012992,0.0147,0.7933,360.0570,-7.6000,129.1927,630.90,2.7610,0.1998
13025280,0.0136,0.7320,363.9890,-7.6000,133.8100,649.02,2.7725,0.1996
13037568,0.0122,0.6541,357.0200,-7.6800,126.6973,626.74,4.0970,0.1964
13049856,0.0151,0.8121,354.2630,-7.6800,121.2165,604.94,5.8611,0.1946
13062144,0.0137,0.7358,352.9910,-7.7600,122.2428,604.77,5.8643,0.1958
13074432,0.0145,0.7816,356.2891,-7.6800,124.3713,615.65,7.6731,0.1931
13086720,0.0127,0.6838,359.7820,-7.6800,129.6198,641.88,8.5151,0.1913
13099008,0.0116,0.6268,361.5120,-7.7600,134.0530,662.71,7.1821,0.1933
13111296,0.0118,0.6371,366.1810,-7.7600,141.0837,684.90,6.8051,0.1943
13123584,0.0128,0.6869,366.2659,-7.7600,144.3085,699.50,6.7497,0.1952
13135872,0.0125,0.6744,372.4220,-7.6000,151.5700,736.51,4.4668,0.1962
13148160,0.0129,0.6922,370.4340,-7.7600,151.3295,741.32,2.9854,0.1958
13160448,0.0129,0.6928,369.8580,-7.7600,149.4453,733.30,2.1130,0.1975
13172736,0.0129,0.6921,369.0210,-7.7600,146.0530,712.07,2.1465,0.1987
13185024,0.0151,0.8152,371.1030,-7.6800,144.0131,698.81,0.8698,0.2008
13197312,0.0118,0.6351,364.7759,-7.7600,137.5596,672.24,0.8696,0.1998
13209600,0.0133,0.7173,375.6210,-7.6000,148.0111,715.61,0.8321,0.2030
13221888,0.0136,0.7323,375.0020,-7.5200,144.1074,694.36,0.8235,0.2037
13234176,0.0131,0.7038,367.4770,-7.3600,140.0573,677.80,5.0645,0.1965
13246464,0.0138,0.7424,370.5990,-7.2000,140.7154,680.87,6.5631,0.1941
13258752,0.0139,0.7472,368.7360,-7.3600,140.0246,679.91,6.5298,0.1938
13271040,0.0129,0.6920,359.2040,-7.4400,132.1586,645.93,6.5409,0.1911
13283328,0.0128,0.6876,360.2620,-7.3600,134.7584,660.64,6.5413,0.1912
13295616,0.0129,0.6932,366.5840,-7.2000,136.5146,670.81,5.2437,0.1940
13307904,0.0117,0.6304,369.7020,-7.3600,140.6096,690.95,2.2673,0.1971
13320192,0.0118,0.6371,371.2830,-7.2800,143.8226,705.28,0.7422,0.1984
13332480,0.0143,0.7699,371.3280,-7.2000,141.3560,702.89,2.9937,0.1938
13344768,0.0115,0.6182,375.0880,-7.1200,144.6167,716.89,3.0311,0.1947
13357056,0.0126,0.6773,375.1160,-7.2000,145.1311,722.31,3.0037,0.1938
13369344,0.0121,0.6517,369.3510,-7.4400,141.7586,713.36,3.0136,0.1909
13381632,0.0124,0.6660,364.9380,-7.5200,139.6167,705.21,3.0609,0.1905
13393920,0.0125,0.6718,365.6300,-7.6000,138.6412,707.78,5.1660,0.1863
13406208,0.0114,0.6111,373.8040,-7.5200,148.5576,762.05,2.8858,0.1877
13418496,0.0133,0.7135,368.3280,-7.6800,140.7701,726.50,2.9215,0.1860
13430784,0.0118,0.6333,363.3990,-7.7600,138.3173,711.78,2.9549,0.1861
13443072,0.0115,0.6175,363.0789,-7.7600,138.6131,715.98,2.9535,0.1859
13455360,0.0155,0.8340,361.8470,-7.8400,133.2923,691.04,2.9611,0.1856
13467648,0.0148,0.7953,349.9110,-7.9200,117.2582,611.70,1.0255,0.1856
13479936,0.0097,0.5220,353.4850,-7.9200,125.1338,652.27,0.9860,0.1857
13492224,0.0134,0.7223,356.5930,-7.9200,125.6436,666.83,0.9753,0.1827
13504512,0.0113,0.6060,358.0270,-7.8400,122.5661,657.71,0.9768,0.1816
13516800,0.0100,0.5368,357.5600,-7.7600,124.9373,673.52,0.9831,0.1805
13529088,0.0123,0.6628,361.8190,-7.8400,134.9063,719.10,0.9320,0.1826
13541376,0.0133,0.7164,369.9440,-7.6800,144.0920,766.67,0.7743,0.1837
13553664,0.0138,0.7409,366.3560,-7.6000,134.2053,711.82,0.8440,0.1842
13565952,0.0113,0.6071,367.1190,-7.4400,137.5410,728.87,0.8230,0.1852
13578240,0.0115,0.6189,360.3970,-7.5200,131.3354,693.49,0.8420,0.1861
13590528,0.0111,0.5949,361.5699,-7.6000,132.3656,696.71,0.8342,0.1858
13602816,0.0115,0.6176,362.7680,-7.6000,133.9481,704.90,0.8263,0.1850
13615104,0.0116,0.6259,361.6020,-7.7600,135.3494,718.94,0.8424,0.1849
13627392,0.0117,0.6308,363.9490,-7.8400,139.5195,744.17,0.7744,0.1854
13639680,0.0121,0.6529,357.6410,-8.0000,136.0087,717.63,0.7794,0.1872
13651968,0.0134,0.7187,351.0261,-8.0000,130.6351,686.73,2.7551,0.1844
13664256,0.0117,0.6283,351.0880,-8.0000,130.2210,682.26,2.7764,0.1844
13676544,0.0132,0.7121,349.2470,-7.9200,127.2299,668.57,2.7908,0.1829
13688832,0.0113,0.6060,352.2960,-7.8400,130.3972,674.50,2.7682,0.1845
13701120,0.0122,0.6568,357.5910,-7.6800,132.9256,684.50,2.7868,0.1841
13713408,0.0131,0.7038,360.2320,-7.5200,133.3952,683.87,1.1705,0.1867
13725696,0.0138,0.7401,362.1090,-7.5200,135.2821,694.82,0.8241,0.1878
13737984,0.0127,0.6854,363.7300,-7.4400,133.9032,685.88,0.8495,0.1883
13750272,0.0140,0.7525,360.0900,-7.4400,129.5188,661.00,0.8437,0.1898
13762560,0.0120,0.6468,356.8340,-7.4400,124.1697,638.81,2.2973,0.1873
13774848,0.0117,0.6290,360.6370,-7.5200,129.9506,673.87,4.3114,0.1842
13787136,0.0122,0.6587,357.7191,-7.4400,128.2845,662.51,5.3827,0.1827
13799424,0.0124,0.6668,358.7770,-7.5200,129.9877,668.66,5.3625,0.1834
13811712,0.0126,0.6795,365.7169,-7.3600,137.5361,703.80,5.3100,0.1854
13824000,0.0115,0.6184,372.3980,-7.3600,142.2361,738.10,5.2967,0.1840
13836288,0.0126,0.6778,376.3540,-7.4400,147.3036,758.94,3.8543,0.1878
13848576,0.0147,0.7903,369.5290,-7.4400,139.5277,700.98,3.5489,0.1916
13860864,0.0118,0.6346,377.5450,-7.4400,147.6772,740.76,2.4670,0.1937
13873152,0.0128,0.6902,379.3710,-7.3600,146.9408,741.07,2.4464,0.1937
13885440,0.0130,0.7019,375.7850,-7.3600,141.9844,719.51,2.4396,0.1916
13897728,0.0127,0.6830,368.0280,-7.4400,137.4931,692.12,4.3179,0.1903
13910016,0.0129,0.6925,373.1940,-7.3600,141.1508,709.45,2.6014,0.1915
13922304,0.0137,0.7347,367.1860,-7.4400,132.2259,670.92,2.6401,0.1887
13934592,0.0125,0.6734,374.4440,-7.3600,138.8907,700.86,2.6261,0.1903
13946880,0.0135,0.7272,370.1320,-7.5200,138.4282,690.58,2.6448,0.1924
13959168,0.0139,0.7483,366.3040,-7.6000,133.6031,663.18,0.8311,0.1944
13971456,0.0132,0.7115,363.3930,-7.6000,131.4850,655.70,2.7832,0.1926
13983744,0.0118,0.6351,366.3720,-7.6000,137.1456,679.10,2.7626,0.1940
13996032,0.0136,0.7328,367.9930,-7.5200,140.6937,694.70,2.7242,0.1949
14008320,0.0128,0.6891,367.7600,-7.6800,138.7465,684.82,2.7650,0.1940
14020608,0.0137,0.7350,370.5950,-7.6800,141.3853,695.16,2.7414,0.1954
14032896,0.0139,0.7455,367.3170,-7.7600,136.7921,675.68,2.7197,0.1940
14045184,0.0136,0.7299,363.1671,-7.6800,131.3832,648.34,0.8242,0.1954
14057472,0.0130,0.7020,360.8370,-7.8400,127.6368,635.93,0.8421,0.1950
14069760,0.0120,0.6479,360.2100,-7.8400,130.8880,645.86,0.8068,0.1967
14082048,0.0121,0.6528,364.7850,-7.6800,138.1819,678.08,0.7856,0.1983
14094336,0.0118,0.6344,362.0100,-7.6800,141.0066,690.00,0.7702,0.1992
14106624,0.0132,0.7116,365.7440,-7.6000,145.3421,707.59,0.7364,0.2020
14118912,0.0121,0.6493,370.4430,-7.6000,152.1190,738.56,0.7164,0.2034
14131200,0.0130,0.7005,375.0780,-7.3600,155.0620,750.18,0.7005,0.2043
14143488,0.0140,0.7532,368.4330,-7.4400,145.5946,708.83,1.9650,0.2013
14155776,0.0123,0.6620,371.0320,-7.4400,147.5842,716.39,1.9477,0.2016
14168064,0.0156,0.8391,365.2820,-7.5200,138.0262,671.75,3.7035,0.1973
14180352,0.0136,0.7296,356.9440,-7.5200,127.5873,624.64,3.7647,0.1951
14192640,0.0128,0.6873,354.5580,-7.6800,126.7884,623.57,4.9387,0.1924
14204928,0.0132,0.7092,358.6610,-7.5200,131.6793,650.16,5.5606,0.1912
14217216,0.0124,0.6650,356.2790,-7.6000,126.7884,632.44,5.5848,0.1880
14229504,0.0122,0.6560,362.0530,-7.5200,131.8047,664.30,3.8651,0.1871
14241792,0.0119,0.6415,365.3910,-7.6000,141.1542,706.20,3.8327,0.1888
14254080,0.0147,0.7884,356.4030,-7.7600,127.7449,657.41,5.5058,0.1805
14266368,0.0133,0.7146,364.6600,-7.6000,134.0772,686.09,2.4750,0.1845
14278656,0.0118,0.6321,361.7490,-7.7600,135.6642,693.77,2.4531,0.1853
14290944,0.0162,0.8716,346.8520,-7.8400,116.3696,595.53,3.5350,0.1846
14303232,0.0112,0.6002,350.3110,-7.8400,120.0493,612.02,3.5016,0.1858
14315520,0.0125,0.6698,355.1960,-7.8400,126.7281,640.59,1.8674,0.1892
14327808,0.0125,0.6726,357.1800,-7.9200,132.9122,659.83,3.1643,0.1925
14340096,0.0131,0.7060,360.9890,-7.8400,136.7604,675.04,3.1317,0.1939
14352384,0.0127,0.6829,370.0920,-7.8400,143.2120,701.76,2.1423,0.1976
14364672,0.0157,0.8431,367.3030,-7.7600,136.4537,669.28,2.2010,0.1946
14376960,0.0132,0.7092,358.1390,-7.7600,126.7300,624.55,2.2359,0.1922
14389248,0.0159,0.8544,354.6280,-7.8400,118.3689,583.08,0.9685,0.1936
14401536,0.0143,0.7691,339.2910,-7.9200,105.5346,522.03,2.9143,0.1927
14413824,0.0137,0.7348,340.8350,-7.9200,108.9784,538.07,4.1678,0.1914
14426112,0.0141,0.7596,348.6010,-7.7600,114.6273,564.39,4.1593,0.1930
14438400,0.0126,0.6804,350.4730,-7.7600,121.4738,592.89,4.1167,0.1956
14450688,0.0121,0.6504,353.2910,-7.7600,128.7009,627.15,4.0812,0.1960
14462976,0.0114,0.6120,361.6860,-7.7600,137.9529,678.82,2.1160,0.1961
14475264,0.0130,0.6999,365.6010,-7.7600,140.9499,698.99,3.8183,0.1931
14487552,0.0114,0.6151,375.4791,-7.6800,150.7978,747.78,2.4579,0.1958
14499840,0.0123,0.6640,371.1320,-7.9200,150.0941,750.27,4.3588,0.1935
14512128,0.0112,0.6009,370.0140,-7.9200,153.5805,769.19,4.3655,0.1933
14524416,0.0110,0.5908,362.3050,-7.9200,145.3177,736.87,6.4317,0.1886
14536704,0.0117,0.6294,357.8790,-7.7600,138.8653,705.85,7.7747,0.1854
14548992,0.0128,0.6908,356.0450,-7.7600,138.9432,713.37,6.0752,0.1833
14561280,0.0101,0.5452,351.9781,-7.8400,136.5048,705.38,6.0731,0.1819
14573568,0.0133,0.7160,351.3159,-7.8400,133.5525,698.50,4.1526,0.1816
14585856,0.0129,0.6940,351.3940,-7.8400,128.8259,675.61,5.6633,0.1793
14598144,0.0120,0.6436,352.0730,-8.0000,128.8544,673.74,2.3048,0.1829
14610432,0.0136,0.7293,358.4630,-7.7600,132.5748,689.33,5.5912,0.1800
14622720,0.0144,0.7735,353.0160,-7.7600,125.0841,650.30,7.8414,0.1787
14635008,0.0122,0.6591,353.3680,-7.6800,123.8297,647.55,7.8474,0.1790
14647296,0.0134,0.7215,347.6140,-7.6800,117.9236,623.19,9.1723,0.1742
14659584,0.0111,0.5950,354.6860,-7.5200,124.2524,656.92,9.1286,0.1748
14671872,0.0123,0.6647,351.1100,-7.6800,121.2868,648.81,7.5275,0.1757
14684160,0.0136,0.7343,350.5830,-7.7600,120.4205,644.49,7.4973,0.1769
14696448,0.0117,0.6313,356.6240,-7.7600,130.1917,690.46,5.2793,0.1792
14708736,0.0129,0.6922,356.1960,-7.8400,132.6111,696.12,5.2966,0.1791
14721024,0.0129,0.6930,357.0750,-7.7600,131.3590,680.07,2.5505,0.1849
14733312,0.0109,0.5870,356.0180,-7.8400,132.8540,683.98,0.8909,0.1874
14745600,0.0126,0.6762,353.6300,-7.8400,129.8027,667.61,0.9468,0.1874
14757888,0.0141,0.7604,355.4410,-7.8400,129.8509,665.61,0.9738,0.1898
14770176,0.0133,0.7174,353.2590,-7.7600,127.1529,649.82,0.9288,0.1912
14782464,0.0128,0.6873,359.1459,-7.7600,133.3165,682.20,0.8575,0.1926
14794752,0.0105,0.5671,357.1920,-7.8400,131.8775,677.55,0.8707,0.1914
14807040,0.0134,0.7214,358.8920,-7.9200,132.5405,677.88,0.8447,0.1930
14819328,0.0122,0.6563,359.1470,-7.8400,131.0961,671.91,3.0639,0.1909
14831616,0.0147,0.7912,364.8180,-7.9200,133.8916,692.23,3.0556,0.1882
14843904,0.0120,0.6435,363.5440,-7.8400,133.0412,687.52,4.5839,0.1853
14856192,0.0141,0.7596,358.3030,-7.8400,125.8052,651.81,6.5682,0.1824
14868480,0.0141,0.7610,351.1880,-7.8400,118.7413,620.02,6.5762,0.1808
14880768,0.0118,0.6327,348.2309,-7.9200,117.3282,615.79,4.3699,0.1810
14893056,0.0115,0.6207,357.0850,-7.7600,128.9652,671.13,4.3017,0.1837
14905344,0.0127,0.6832,356.1250,-7.6000,128.3598,667.54,4.3181,0.1828
14917632,0.0119,0.6414,360.4780,-7.5200,129.1806,671.57,2.8219,0.1845
14929920,0.0122,0.6551,366.9470,-7.5200,137.9834,718.22,0.8502,0.1865
14942208,0.0126,0.6771,373.9110,-7.3600,144.0401,744.36,2.5173,0.1859
14954496,0.0138,0.7430,377.0370,-7.2800,144.3385,740.60,2.5090,0.1892
14966784,0.0147,0.7903,363.4460,-7.5200,130.2362,665.31,2.5593,0.1893
14979072,0.0125,0.6753,362.2650,-7.6000,131.7871,666.92,2.5855,0.1921
14991360,0.0126,0.6808,361.4310,-7.6800,132.6776,664.65,4.6480,0.1921
15003648,0.0108,0.5800,362.9210,-7.6800,137.4128,684.28,4.6171,0.1939
15015936,0.0128,0.6877,364.6720,-7.8400,139.9713,698.50,2.8842,0.1948
15028224,0.0159,0.8576,358.8730,-7.7600,131.0472,654.12,2.9801,0.1947
15040512,0.0132,0.7132,362.9790,-7.6800,133.3424,672.63,2.9457,0.1928
15052800,0.0108,0.5830,366.9770,-7.6800,140.5444,703.80,2.8824,0.1940
15065088,0.0125,0.6722,362.6290,-7.6800,135.4502,684.37,0.8890,0.1930
15077376,0.0123,0.6603,354.5760,-7.7600,126.3578,644.07,0.9451,0.1918
15089664,0.0106,0.5683,353.1730,-7.8400,131.6390,669.02,2.4715,0.1908
15101952,0.0129,0.6926,364.1220,-7.7600,143.7905,725.77,2.3531,0.1935
15114240,0.0121,0.6516,366.6701,-7.7600,146.0498,739.68,2.3627,0.1924
15126528,0.0125,0.6722,362.0710,-7.8400,139.9700,714.58,2.3863,0.1914
15138816,0.0110,0.5934,369.1480,-7.8400,150.6423,764.69,2.3110,0.1921
15151104,0.0115,0.6197,375.5000,-7.7600,155.0132,787.61,2.2981,0.1920
15163392,0.0130,0.7020,378.1470,-7.7600,153.3922,770.92,0.7648,0.1954
15175680,0.0116,0.6217,374.2300,-7.8400,152.4642,771.40,0.7778,0.1939
15187968,0.0124,0.6692,372.6430,-7.9200,152.7312,764.28,0.8047,0.1952
15200256,0.0117,0.6271,370.6730,-7.9200,155.0773,771.91,0.7794,0.1961
15212544,0.0151,0.8129,359.0989,-7.9200,140.4895,703.41,2.6056,0.1931
15224832,0.0138,0.7416,350.1580,-7.9200,128.1824,642.98,2.6768,0.1924
15237120,0.0132,0.7114,349.6730,-7.9200,128.6003,645.52,2.6498,0.1905
15249408,0.0119,0.6426,350.6740,-7.8400,128.2399,640.40,2.6773,0.1903
15261696,0.0138,0.7416,346.6950,-7.8400,121.1853,609.76,4.4105,0.1890
15273984,0.0130,0.7022,353.2700,-7.7600,125.3150,631.89,4.5931,0.1890
15286272,0.0114,0.6121,359.6920,-7.6800,133.7798,675.56,4.5371,0.1888
15298560,0.0143,0.7699,360.3180,-7.5200,131.7480,662.66,4.5937,0.1898
15310848,0.0125,0.6723,359.4090,-7.4400,131.8455,658.92,4.6245,0.1918
15323136,0.0123,0.6603,359.5030,-7.4400,136.5158,676.42,4.6015,0.1931
15335424,0.0119,0.6395,370.5090,-7.3600,144.2789,714.43,2.8746,0.1941
15347712,0.0136,0.7338,371.6320,-7.2800,146.5984,719.04,2.1247,0.1953
15360000,0.0117,0.6272,369.7370,-7.4400,145.2708,713.94,2.1403,0.1944
15372288,0.0152,0.8187,367.9351,-7.5200,141.6812,692.98,2.1454,0.1951
15384576,0.0123,0.6607,373.2950,-7.4400,145.2606,709.33,3.6766,0.1937
15396864,0.0114,0.6152,377.3480,-7.5200,149.2811,727.82,3.6458,0.1943
15409152,0.0132,0.7113,372.1931,-7.6800,144.2391,703.41,2.4040,0.1968
15421440,0.0112,0.6005,370.6960,-7.7600,148.5098,723.08,4.0226,0.1961
15433728,0.0122,0.6581,368.3270,-7.7600,147.7208,728.92,3.9813,0.1942
15446016,0.0125,0.6706,369.3470,-7.7600,151.1533,750.32,3.9490,0.1934
15458304,0.0127,0.6811,366.7280,-7.7600,147.4157,736.32,4.3981,0.1917
15470592,0.0129,0.6938,353.5920,-7.7600,135.4361,682.20,4.4628,0.1904
